language,dialect,accent,target_language,original,translation,original_check,translation_check,source,human_original_check,human_translation_check
Persian,"Persian, Iranian",Isfahani,Standard Persian,بری اونجا تاب بخوری,برو آن‌جا قدم بزنی/پرسه بزنی.,True,False,https://www.alibaba.ir/mag/travel-podcast/radiodoredonya15/,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,آسه آسه شهر رو تماشا کنی,آهسته‌آهسته شهر را تماشا کنی.,True,False,https://www.alibaba.ir/mag/travel-podcast/radiodoredonya15/,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,آقا رسول رو بدین من,رسول را به من بدهید.,True,False,https://www.alibaba.ir/mag/travel-podcast/radiodoredonya15/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,قوت غالب ما اصفهونیا چایی و شیره ست,قوت غالبِ ما اصفهانی‌ها چای و شیره است,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اموزش لهجه اصفهانی انواع معانی ککه در اصفهان,آموزش لهجهٔ اصفهانی؛ معانی مختلفِ واژهٔ «کَکّه» در اصفهان,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,پدر و پسر اصفهانی لهجه اصفهانیا,پدر و پسر اصفهانی؛ لهجهٔ اصفهانی‌ها,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,لهجه اصفهانی خیلی باحاله حتما ببینین نظر یادتون نره,لهجهٔ اصفهانی خیلی جالب است؛ حتماً ببینید، نظر یادتان نرود,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,چقدر اصفهانی میفهمیم,چقدر اصفهانی می‌فهمیم؟,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,ترانه محلی با لهجه اصفهانی,ترانهٔ محلی با لهجهٔ اصفهانی,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,پاتختی با لهجه اصفهانی در خندوانه,پاتختی با لهجهٔ اصفهانی در «خندوانه»,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,نمایش کمدی با لهجه اصفهانی,نمایش کمدی با لهجهٔ اصفهانی,True,False,https://xn----ymcbam2e4a2dua2aj21n.almleka.com/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,سلام حالِتون خُبِس؟؟,سلام، حالتون خوبه؟,True,False,https://cafebazaar.ir/app/com.book.chori,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,هرکی دیدس پسندیدس,هرکس دید، پسندید.,True,False,https://cafebazaar.ir/app/com.book.chori,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,دادا کارِدون خیییلی درسّه.ففط توو پرسشی نظرسنجیدون،بجا ((می خوای)) بوگویند:((می خَی)). آ قربونی دادا.,داداش، کارتون خیلی درسته. فقط تو پرسشِ نظرسنجی‌تون، به‌جای «می‌خوای» بگویید: «می‌خَی». قربونت داداش.,True,False,https://cafebazaar.ir/app/com.book.chori,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,آقا انگاری کسی اینجا دیگه اصفونی بلد نی,آقا انگار کسی اینجا دیگه اصفهانی بلد نیست,True,False,https://rasekhoon.net/forum/threadshow-18682-1.aspx,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,کجایین پ دادا,کجایید پس دادا,True,False,https://rasekhoon.net/forum/threadshow-18682-1.aspx,0.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,ما اینجایم باقیه را نیمیدونم,ما اینجاییم، بقیه را نمی‌دانم,True,False,https://rasekhoon.net/forum/threadshow-18682-1.aspx,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اینجوری که شوما نوشتیند خیلی سختش کردیند,اینجوری که شما نوشتید خیلی سختش کردید,True,False,https://rasekhoon.net/forum/threadshow-18682-1.aspx,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,بِشِش می گم,بهش می‌گم,True,False,http://saeedelahi64.parsiblog.com/Posts/20/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1+%D8%B2%D8%A8%D8%A7%D9%86+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%D9%8A/,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,چیزا زیادی هست,چیزهای زیادی هست,True,False,http://saeedelahi64.parsiblog.com/Posts/20/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1+%D8%B2%D8%A8%D8%A7%D9%86+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%D9%8A/,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,بِچا اون محله,بچه‌های اون محله,True,False,http://saeedelahi64.parsiblog.com/Posts/20/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1+%D8%B2%D8%A8%D8%A7%D9%86+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%D9%8A/,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,آدِما این دوره زِمونه,آدم‌های این دورهٔ زمونه,True,False,http://saeedelahi64.parsiblog.com/Posts/20/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1+%D8%B2%D8%A8%D8%A7%D9%86+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%D9%8A/,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,توضیحي نیاز اه.,توضیحی لازم است.,True,False,https://www.sampadia.com/forum/threads/13528/page-4,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,ورماليدن يعنى دويدن يا فرار كردن!,«ورمالیدن» یعنی دویدن یا فرار کردن!,True,False,https://www.sampadia.com/forum/threads/13528/page-4,0.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,پنیرُ اینا رو میزارن توش که خراب نشه !,پنیر و این‌ها را داخلش می‌گذارند که خراب نشود!,True,False,https://www.sampadia.com/forum/threads/13528/page-4,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,دِلم دود میکوند,خیلی دلم می‌سوزد/بسیار ناراحتم,True,False,https://www.sampadia.com/forum/threads/13528/page-4,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,نه نه. اشتبا نکونین.,نه نه. اشتباه نکنید.,True,False,https://www.sampadia.com/forum/threads/13528/page-4,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اسی اینطور نیس که همه فتحه ها کسره بشد دادا!,لهجهٔ اصفهانی این‌طور نیست که همهٔ فتحه‌ها کسره بشود، داداش!,True,False,https://www.sampadia.com/forum/threads/13528/page-4,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اینا رم باید توجه بوکونیند,به این‌ها هم باید توجه بکنید.,True,False,https://www.sampadia.com/forum/threads/13528/page-4,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,دو رو بییین اصفان یاد میگیریند!!!,دور و برِ اصفهان یاد می‌گیرید!,True,False,https://www.sampadia.com/forum/threads/13528/page-4,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,شیش رُب کم,یک ربع به شش مانده,True,False,https://eshterakatezaban.blogfa.com/post/1,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,من چاپولی زنم,من کف می‌زنم,True,False,https://eshterakatezaban.blogfa.com/post/1,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,دنگ چاق کردن,ایجاد مشکل کردن برای کسی,True,False,https://eshterakatezaban.blogfa.com/post/1,0.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,نسیه نمیدن دراین حوالی,در این حوالی نسیه نمی‌دهند.,True,False,https://eshterakatezaban.blogfa.com/post/1,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,ایورخونم سلیمون ، اوور خونِم سلیمون,به خانه‌ام بیا، سلیمان؛ به خانه‌ام بیا، سلیمون.,True,False,https://eshterakatezaban.blogfa.com/post/1,0.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اَاو وختی که چِشاتا تو چِشام واکردی,آن وقتی که چشمانت را در چشمانم باز کردی.,True,False,https://eshterakatezaban.blogfa.com/post/1,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,میخِ عشقا تو سوکونجولی دِلُم جا کردی,میخ عشق را در گوشه دلم جا کردی.,True,False,https://eshterakatezaban.blogfa.com/post/1,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,جِقِله مش حسینقولی صُح که چِشاشا وا میکرد,بچهٔ کوچکِ مش‌حسین‌قلی صبح که چشم‌هایش را باز می‌کرد.,True,False,https://eshterakatezaban.blogfa.com/post/1,0.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,ما وَم مي يَيم,ما می‌آییم,True,False,https://sadatsalehiabari.blogfa.com/post/3,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,آدِما اين دوره زِمونه,آدم‌های این دوره و زمانه,True,False,https://sadatsalehiabari.blogfa.com/post/3,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,دِ بيا دِ,بیا دیگر,True,False,https://sadatsalehiabari.blogfa.com/post/3,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,بِشِش مي گم,بهش می‌گم,True,False,https://geoaria.blogfa.com/post/319,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,من جَخ تازه رسيدم,من تازه تازه رسیدم,True,False,https://geoaria.blogfa.com/post/319,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,یخته چربترش کون,یک‌خورده بیشترش کن,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,همش گل ی جا بندی,همه‌اش از یک‌جا آویزان است,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,وایخره نبودی بیبینی طرف سِگاسوتاشم اوورده بود.,نبودی ببینی؛ طرف هرچه آدم داشت آورده بود.,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,توپ تو شیکمد برد,خیلی خوردی.,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,الای کارت بخوری,الهی کارد بخوری.,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,"من هسَم , آ بابامم هسَن .",من هستم، و بابام هم هست.,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,چه خبِرِس ؟,چه خبر است؟,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,کو جاين پَ ؟,کجایید پس؟,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,چيزا زيادي هست,چیزهای زیادی هست,True,False,https://8beheshtiha.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,چیا میخی بودونی دختر حجی؟,چه چیزهایی می‌خوای بدونی، دختر حاجی؟,True,False,https://www.ninisite.com/discussion/topic/8249189/%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,چی چی می‌خی بودونی,چه چیزهایی می‌خوای بدونی؟,True,False,https://www.ninisite.com/discussion/topic/8249189/%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,سلام عزیزی دلوم خپبی آباجی چیطوریوای م انقده ذوق کردم شومارا دیدم اینجاهمشریما جستم:),سلام عزیزِ دلم، خوبی آبجی؟ چطوری؟ وای، خیلی ذوق کردم؛ شما را اینجا دیدم، همشهری‌ام را پیدا کردم :),True,False,https://www.ninisite.com/discussion/topic/8249189/%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اخِر هر کلمه س بذار.,آخرِ هر کلمه «س» بگذار.,True,False,https://www.ninisite.com/discussion/topic/8249189/%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,ککه بوخوردد مارمالی,عبارت شوخیِ محلی (معادل دقیقی در فارسی معیار ندارد).,True,False,https://www.ninisite.com/discussion/topic/8249189/%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,بچا اون محله,بچه‌های آن محله,True,False,https://gheddis.blogsky.com/category/cat-6,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,دِ جَل یاش دِ,زود باش,True,False,https://gheddis.blogsky.com/category/cat-6,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,لهجه شیرین اصفهانی,لهجهٔ شیرین اصفهانی,True,False,https://www.youtube.com/watch?v=6jjUPebr3A8,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,آموزش کنترل لهجه در دوره جامع فن بیان,آموزش کنترل لهجه در دورهٔ جامع فن بیان,True,False,https://www.youtube.com/watch?v=6jjUPebr3A8,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,تهیه دوره پیام دهید 09307886969,برای تهیهٔ دوره پیام دهید 09307886969,True,False,https://www.youtube.com/watch?v=6jjUPebr3A8,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,رختی بعدی عید برا گلی منا خبس,لباسِ عیدِ بعدی برای گُلیِ من خوب است,True,False,https://www.youtube.com/watch?v=ioo70xzRnRk,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,فیلم سینمایی  به روح پدرم لهجه اصفهانی باحال,فیلم سینمایی «به روح پدرم» با لهجهٔ اصفهانی جذاب,True,False,https://www.youtube.com/watch?v=GKhsJ8AR818,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,لهجه اصفهانی باحال,لهجهٔ اصفهانی جذاب,True,False,https://www.youtube.com/watch?v=GKhsJ8AR818,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,آقا شوما را به خدا یقمو ول کنین آ گوشمو بیگیرین.آخه یقم پاره میشد,آقا، شما را به خدا یقه‌ام را ول کنید؛ گوشم را بگیرید. آخه یقه‌ام پاره می‌شود.,True,False,https://roshantarazmah.blogfa.com/post/54,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,دادا دست منو بگیر نمی خواد دستت رو به من بدی,داداش، دست مرا بگیر؛ لازم نیست دستت را به من بدهی.,True,False,https://roshantarazmah.blogfa.com/post/54,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اینو ببرین قول میدم چیزتون پاره شه این پارچه پاره نشس,این را ببرید، قول می‌دهم چیزی‌تان پاره شود اما این پارچه پاره نشود.,True,False,https://roshantarazmah.blogfa.com/post/54,0.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,عجب زمونه ای شُدِس، هرکی می بینی غم دارد,عجب زمانه‌ای شده، هر که را می‌بینی غم دارد.,True,False,https://www.delgarm.com/%D8%B4%D8%B9%D8%B1-%D8%A8%D8%A7-%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C.a282629,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,به بی خیالی می زِنیم، میگن دیونه س، کم دارد,به بی‌خیالی می‌زنیم، می‌گویند دیوانه است، عقلش کم است.,True,False,https://www.delgarm.com/%D8%B4%D8%B9%D8%B1-%D8%A8%D8%A7-%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C.a282629,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,گِرونی که دیگه نگو، این روزا بیداد می کونِد,گرانی دیگر نگو، این روزها بیداد می‌کند.,True,False,https://www.delgarm.com/%D8%B4%D8%B9%D8%B1-%D8%A8%D8%A7-%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C.a282629,1.0,1.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,اِسمی پولا که میارم، یه دفه آقام باد می کونِد,اسم پول‌ها را که می‌آورم، یک‌دفعه آقا عصبانی می‌شود.,True,False,https://www.delgarm.com/%D8%B4%D8%B9%D8%B1-%D8%A8%D8%A7-%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C.a282629,1.0,0.0
Persian,"Persian, Iranian",Isfahani,Standard Persian,گوجه کیلویی کلّیا، گوش کیلویی خُدا تومَن,گوجه کیلویی کلی، گوشت کیلویی خدا تومان!,True,False,https://www.delgarm.com/%D8%B4%D8%B9%D8%B1-%D8%A8%D8%A7-%D9%84%D9%87%D8%AC%D9%87-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C.a282629,1.0,0.0
