language,dialect,accent,country,text
Persian,Persian,General,Iran,مثل همیشه تازه و خوشمزه
Persian,Persian,General,Iran,عالی …برنج ایرانی نبود؟؟؟؟؟
Persian,Persian,General,Iran,غذا خوب بود ولی توی توضیح نوشته بودم اب مرغ داخل ظرف غذا نریزین که متاسفانه ریخته بودن
Persian,Persian,General,Iran,کیفیت عالی، نحوه ارسال سریع و دقیق ممنون
Persian,Persian,General,Iran,همه چیز عالی بود ممنونم از شما
Persian,Persian,General,Iran,بعد ۲ ساعت غذا سرد رسید دست من. ساعت ۱۰:۳۰ تا ۱۲:۳۰ اصلا هیچ توجیهی نداره.
Persian,Persian,General,Iran,به جای ۶ تا نان کشمشی ۳ تومنی، ۸ تا نان شکلاتی ۲ تومنی فرستاد که یکی کم بود. پیاز هم به جای دو کیلو، یک کیلو بود.
Persian,Persian,General,Iran,پرپروک عالیه مثل همیشه
Persian,Persian,General,Iran,بسیار کیک خوشمزه و تازه‌ای بود واسنپ هم سالم بهم تحویل داد من مشتری نخلک شدم
Persian,Persian,General,Iran,یک کیلو چیز کیک ۷ عدد بود اما یکی از آن‌ها کم است
Persian,Persian,General,Iran,سیب زمینی به شدت بوی روغن مونده میداد و پیتزا کیفیت پایینی داشت
Persian,Persian,General,Iran,جای ماست چکید کوزه‌ای ماست خیار معمولی تحویل دادن به همون قیمت
Persian,Persian,General,Iran,اقا من مشتری دائم این مجموعه شدم عالی بود خیلی خوشمزه بود منکه سر کباب با دوستم دعوام شد
Persian,Persian,General,Iran,ساندویچ چیکن آلپارو به قدری شور بود که کلا دور ریخته شد.
Persian,Persian,General,Iran,من تاحالا چند بار خرید کردم ازین سوپر مارکت اما متاسفانه دو بار اخیر جنس مونده فرستادن که خیلی نزدیکه به انقضا. این بار نان کاملا بیات بود و پرتقال هم خیلی مونده و اصلا تازه نبود
Persian,Persian,General,Iran,کیک تازه نبود ولی در کل مزه خوبی داشت
Persian,Persian,General,Iran,غذاها خوب بود از رستوران سیب بابت کیفیت خوب تشکر می‌کنم، اما زمان رسیدن غذا از زمان ثبت سفارش با توجه به اینکه فاصله رستوران تا محل تحویل ۴۰۰ یا ۵۰۰ متر بیشتر نبود خیلی زیاد بود و باز هم با توجه به فاصله ۴۰۰ تا ۵۰۰ متری رستوران تا محل تحویل سفارش گرفتن ۱۵۰۰ تومان هزینه ارسال اصلا منطقی و عادلانه نبوده و نیست و من شخصا از این کار رضایت ندارم.
Persian,Persian,General,Iran,های بای ارسال نشده بود
Persian,Persian,General,Iran,خوب بود فقط ذرت‌های توی عکس رو‌ نداشت
Persian,Persian,General,Iran,-سالاد سزار کاهو‌های بزرگ برش نخورده! و سس کنار سالاد انقدر کم بود حجمش که من جلو مهمون خجالت کشیدم! پیتزا خمیرش کامل نپخته بود جاله توی کامنت‌ها دیده بودم ولی رستوران اهمیتی نداده! در کل هم پاستا و پیتزا انقدر مزه سیر میدادن که مزه اصلی غذا حس نمیشد. واقعا نا امید شدم از این رستوران دفعه پیشم دوستم مک اند چیز گرفت مک اند چیز رسپی کلا متفاوتی داره خارج از کشور. برام عجیبه که توش سس مایونز بود!
Persian,Persian,General,Iran,کلا که پرپروک واقعا رستوران خوبیه …
Persian,Persian,General,Iran,کیفیت و بسته بندی مناسب بود اما نکته مهم اینه با توجه به قیمت و حجم میشد همین محصول رو از رستوران‌های دیگه با همین قیمت و کیفیت مشابه با حجم ۲ برابر سفارش داد لطفا یا اسمشو عوض کنید یا حجمشو درست کنید هیچ شباهتی به بمب که نداشت هیچ‌ یک ساندویچ ساده بود راضی نیستم
Persian,Persian,General,Iran,پیتزا نبود فقط پنیرپیتزا بود خیلی بد بود واقعا از هرچی پیتزا بود زده شدم
Persian,Persian,General,Iran,خیلی سرد و خشک بود فقط برا ابگوشت استفاده شد
Persian,Persian,General,Iran,کیفیت سابق و جذابیت طعم گذشته را ندارد.
Persian,Persian,General,Iran,کاملابه موقع و باکیفیت همیشگی
Persian,Persian,General,Iran,نوشته بودم سس نفرستید، روی فاکتورش هم نوشته بودند سس ارسال نشود، ولی سه تا سس داشت! پیتزاش هم کوچک بود
Persian,Persian,General,Iran,عالی خیلی سریع بدستم رسید ممنون
Persian,Persian,General,Iran,بی نظیر و خوش عطر، فقط یه مقدار روغن زیاد بود
Persian,Persian,General,Iran,کیفیت گلابی بسیار پایین بود. گلابی‌ها نارس بود و نسبت به قیمت اصلا ارزش خرید نداشت.
Persian,Persian,General,Iran,خیلیییی خیلیییی خیلیییی عالییی بود. فیله‌ها کامل وبزرگ بودن خوب سوخاری شده بود سیب زمینی خیلییی تازه و خوب واما نوشابه خانواده که به منو اضافه کردین خیلییی خوب بود. رمان ارسال هم خوب بود و داغ بودن غذا از همه بهتر بود مرسییییی همه چیز عالی بود
Persian,Persian,General,Iran,غذا فوق العاده سرد بود و دیر اومد
Persian,Persian,General,Iran,همیشه خیلی خوب بود ولی ایندفه بد بود و مونده بوده
Persian,Persian,General,Iran,با سلام واقعا مثل همیشه عالی بود. فقط یه مسعله‌ای من یه کوپن داشتم از تایید شدنش اطمینان حاصل کردم اگ شما یادتون رفته ک لطفا حواستون جمع کنید اگزم ک مشکل از خود اسنپ فود بوده ک هیچ. من اطمینان پیدا کرده بودم ک ثبت شه کوپن در کل ممنون خسته نباشید.
Persian,Persian,General,Iran,خوب بود ولی عالی نبور
Persian,Persian,General,Iran,توی مدت زمان سفارش نوشته بودین۲۰دقیقه ولی پیک در عرض۶دقیقه رسید واقعا از سرویس دهیتون حیرت کردم حلیم هم خوشمزه و داغ بود حلالتون باشه
Persian,Persian,General,Iran,قیمت بالا، کیفیت پایین، سفت بودن گوشت همبرگر … آخرین باری بود که از اینجا سفارش میدم!
Persian,Persian,General,Iran,واقعا تازه و خوشمزست. فقط گاهی سیب زمینی همراهش تازه نیست
Persian,Persian,General,Iran,به موقع اومد کیفیت غذا خوب بود
Persian,Persian,General,Iran,کیفیت نان کارامل پایین اومده، خیلی خشکه و اون سس کاراملی که قبلا داشت یا کم شده یا اصلا استفاده نمیشه چون همون باعث تردی و خوشمزگی میشد، و به جاش شکلات زیاد شده که من نمی‌پ-ن-م. ما در کل از نان و شیرینی جم راضی هستیم و همیشه خریدامونو از اینجا انجام میدیم.
Persian,Persian,General,Iran,همه چیز عالی بود. امیدوارم کیفیت غذاشون رو پایین نیارند و همینجور با کیفیت ادامه بدند
Persian,Persian,General,Iran,متاسفانه غذاتون بسیار خوب و خوشمزه اس و این خیلی بده، واقعا ما اذیت میشیم از اینکه نمیتونیم غذای شما رو سفارش ندیم کمی مالیات و اینها اضافه است که از آنور تخفیف هم دارید لذا چه بگویم جز خوبی،
Persian,Persian,General,Iran,کاش برای حجم برنج امکان انتخاب باشه! برنج‌ با حجم کمتر هم دا شته باشید
Persian,Persian,General,Iran,افتضاح بود سالادتون همه رفته‌رفته پیشرفت میکنن شما ….!!!! حیف پول!
Persian,Persian,General,Iran,برای ما یه پیاله سوپ به عنوان کوپن هدیه آورده شد. سوپش بو و مزه ته گرفتگی میداد. ولی جوجه کباب خوب بود.
Persian,Persian,General,Iran,خوب به سمت معمولی. از نونش خوشم نیومد خیلی خفه کن بود. چیزی نبود ک بخوام مجدد هوس کنم
Persian,Persian,General,Iran,راضیم سریع و به موقع سفارشم به دستم رسید ممنونم
Persian,Persian,General,Iran,خوب پخته شده بود و خوشمزه بود. غذا، مخلفات، سالاد و قاشق و چنگال و دستمال و خلال دندان به صورت بهداشتی بسته‌بندی شده بود و به موقع و به صورت رایگان رسید. من خیلی راضی بودم.
